time,divergence_dt,divergence_dt_half,divergence_dt_quarter
0.4330,1.23974307e-06,1.05436808e-06,1.05436810e-06
0.4340,1.24092105e-06,1.05463464e-06,1.05463466e-06
0.4350,1.24210178e-06,1.05490193e-06,1.05490195e-06
0.4360,1.24328523e-06,1.05516993e-06,1.05516995e-06
0.4370,1.24447140e-06,1.05543865e-06,1.05543867e-06
0.4380,1.24566030e-06,1.05570809e-06,1.05570811e-06
0.4390,1.24685190e-06,1.05597825e-06,1.05597827e-06
0.4400,1.24804621e-06,1.05624913e-06,1.05624915e-06
0.4410,1.24924321e-06,1.05652073e-06,1.05652075e-06
0.4420,1.25044291e-06,1.05679305e-06,1.05679307e-06
0.4430,1.25164529e-06,1.05706609e-06,1.05706611e-06
0.4440,1.25285036e-06,1.05733985e-06,1.05733987e-06
0.4450,1.25405809e-06,1.05761433e-06,1.05761435e-06
0.4460,1.25526850e-06,1.05788954e-06,1.05788956e-06
0.4470,1.25648156e-06,1.05816546e-06,1.05816548e-06
0.4480,1.25769728e-06,1.05844211e-06,1.05844213e-06
0.4490,1.25891565e-06,1.05871948e-06,1.05871951e-06
0.4500,1.26013665e-06,1.05899758e-06,1.05899760e-06
0.4510,1.26136029e-06,1.05927640e-06,1.05927642e-06
0.4520,1.26258656e-06,1.05955594e-06,1.05955597e-06
0.4530,1.26381545e-06,1.05983621e-06,1.05983624e-06
0.4540,1.26504695e-06,1.06011721e-06,1.06011723e-06
0.4550,1.26628106e-06,1.06039893e-06,1.06039895e-06
0.4560,1.26751777e-06,1.06068137e-06,1.06068139e-06
0.4570,1.26875707e-06,1.06096454e-06,1.06096457e-06
0.4580,1.26999896e-06,1.06124844e-06,1.06124846e-06
0.4590,1.27124343e-06,1.06153307e-06,1.06153309e-06
0.4600,1.27249047e-06,1.06181842e-06,1.06181844e-06
0.4610,1.27374007e-06,1.06210450e-06,1.06210452e-06
0.4620,1.27499224e-06,1.06239131e-06,1.06239133e-06
0.4630,1.27624695e-06,1.06267884e-06,1.06267887e-06
0.4640,1.27750421e-06,1.06296711e-06,1.06296713e-06
0.4650,1.27876400e-06,1.06325610e-06,1.06325613e-06
0.4660,1.28002632e-06,1.06354583e-06,1.06354585e-06
0.4670,1.28129117e-06,1.06383628e-06,1.06383631e-06
0.4680,1.28255852e-06,1.06412747e-06,1.06412749e-06
0.4690,1.28382839e-06,1.06441938e-06,1.06441941e-06
0.4700,1.28510075e-06,1.06471203e-06,1.06471205e-06
0.4710,1.28637561e-06,1.06500541e-06,1.06500543e-06
0.4720,1.28765295e-06,1.06529952e-06,1.06529954e-06
0.4730,1.28893276e-06,1.06559436e-06,1.06559438e-06
0.4740,1.29021505e-06,1.06588993e-06,1.06588996e-06
0.4750,1.29149979e-06,1.06618624e-06,1.06618626e-06
0.4760,1.29278699e-06,1.06648328e-06,1.06648330e-06
0.4770,1.29407664e-06,1.06678105e-06,1.06678108e-06
0.4780,1.29536872e-06,1.06707956e-06,1.06707958e-06
0.4790,1.29666324e-06,1.06737880e-06,1.06737883e-06
0.4800,1.29796017e-06,1.06767878e-06,1.06767880e-06
0.4810,1.29925952e-06,1.06797949e-06,1.06797951e-06
0.4820,1.30056128e-06,1.06828094e-06,1.06828096e-06
0.4830,1.30186543e-06,1.06858312e-06,1.06858314e-06
0.4840,1.30317198e-06,1.06888604e-06,1.06888606e-06
0.4850,1.30448090e-06,1.06918969e-06,1.06918972e-06
0.4860,1.30579220e-06,1.06949408e-06,1.06949411e-06
0.4870,1.30710587e-06,1.06979921e-06,1.06979924e-06
0.4880,1.30842190e-06,1.07010508e-06,1.07010510e-06
0.4890,1.30974027e-06,1.07041168e-06,1.07041171e-06
0.4900,1.31106099e-06,1.07071902e-06,1.07071905e-06
0.4910,1.31238404e-06,1.07102710e-06,1.07102713e-06
0.4920,1.31370942e-06,1.07133592e-06,1.07133595e-06
0.4930,1.31503711e-06,1.07164548e-06,1.07164550e-06
0.4940,1.31636711e-06,1.07195578e-06,1.07195580e-06
0.4950,1.31769941e-06,1.07226681e-06,1.07226684e-06
0.4960,1.31903400e-06,1.07257859e-06,1.07257862e-06
0.4970,1.32037088e-06,1.07289111e-06,1.07289113e-06
0.4980,1.32171003e-06,1.07320436e-06,1.07320439e-06
0.4990,1.32305144e-06,1.07351836e-06,1.07351839e-06
0.5000,1.32439512e-06,1.07383310e-06,1.07383313e-06
0.5010,1.32574104e-06,1.07414859e-06,1.07414861e-06
0.5020,1.32708920e-06,1.07446481e-06,1.07446483e-06
0.5030,1.32843960e-06,1.07478177e-06,1.07478180e-06
0.5040,1.32979222e-06,1.07509948e-06,1.07509951e-06
0.5050,1.33114705e-06,1.07541793e-06,1.07541796e-06
0.5060,1.33250409e-06,1.07573713e-06,1.07573715e-06
0.5070,1.33386333e-06,1.07605707e-06,1.07605709e-06
0.5080,1.33522476e-06,1.07637775e-06,1.07637777e-06
0.5090,1.33658836e-06,1.07669917e-06,1.07669920e-06
0.5100,1.33795414e-06,1.07702134e-06,1.07702137e-06
0.5110,1.33932208e-06,1.07734426e-06,1.07734429e-06
0.5120,1.34069217e-06,1.07766792e-06,1.07766795e-06
0.5130,1.34206440e-06,1.07799233e-06,1.07799235e-06
0.5140,1.34343878e-06,1.07831748e-06,1.07831750e-06
0.5150,1.34481528e-06,1.07864337e-06,1.07864340e-06
0.5160,1.34619389e-06,1.07897002e-06,1.07897004e-06
0.5170,1.34757462e-06,1.07929741e-06,1.07929743e-06
0.5180,1.34895744e-06,1.07962554e-06,1.07962557e-06
0.5190,1.35034236e-06,1.07995442e-06,1.07995445e-06
0.5200,1.35172936e-06,1.08028406e-06,1.08028408e-06
0.5210,1.35311843e-06,1.08061443e-06,1.08061446e-06
0.5220,1.35450957e-06,1.08094556e-06,1.08094559e-06
0.5230,1.35590276e-06,1.08127743e-06,1.08127746e-06
0.5240,1.35729799e-06,1.08161006e-06,1.08161008e-06
0.5250,1.35869527e-06,1.08194343e-06,1.08194346e-06
0.5260,1.36009457e-06,1.08227755e-06,1.08227758e-06
0.5270,1.36149589e-06,1.08261242e-06,1.08261245e-06
0.5280,1.36289921e-06,1.08294804e-06,1.08294807e-06
0.5290,1.36430454e-06,1.08328441e-06,1.08328443e-06
0.5300,1.36571186e-06,1.08362153e-06,1.08362155e-06
0.5310,1.36712116e-06,1.08395940e-06,1.08395942e-06
0.5320,1.36853244e-06,1.08429802e-06,1.08429804e-06
0.5330,1.36994567e-06,1.08463739e-06,1.08463742e-06
0.5340,1.37136086e-06,1.08497751e-06,1.08497754e-06
0.5350,1.37277800e-06,1.08531838e-06,1.08531841e-06
0.5360,1.37419707e-06,1.08566001e-06,1.08566004e-06
0.5370,1.37561807e-06,1.08600239e-06,1.08600241e-06
0.5380,1.37704099e-06,1.08634551e-06,1.08634554e-06
0.5390,1.37846581e-06,1.08668940e-06,1.08668942e-06
0.5400,1.37989253e-06,1.08703403e-06,1.08703406e-06
0.5410,1.38132114e-06,1.08737942e-06,1.08737945e-06
0.5420,1.38275163e-06,1.08772556e-06,1.08772559e-06
0.5430,1.38418400e-06,1.08807245e-06,1.08807248e-06
0.5440,1.38561822e-06,1.08842010e-06,1.08842013e-06
0.5450,1.38705430e-06,1.08876850e-06,1.08876853e-06
0.5460,1.38849221e-06,1.08911766e-06,1.08911769e-06
0.5470,1.38993196e-06,1.08946757e-06,1.08946760e-06
0.5480,1.39137354e-06,1.08981823e-06,1.08981826e-06
0.5490,1.39281693e-06,1.09016965e-06,1.09016968e-06
0.5500,1.39426212e-06,1.09052182e-06,1.09052185e-06
0.5510,1.39570912e-06,1.09087475e-06,1.09087478e-06
0.5520,1.39715789e-06,1.09122844e-06,1.09122847e-06
0.5530,1.39860845e-06,1.09158288e-06,1.09158291e-06
0.5540,1.40006077e-06,1.09193808e-06,1.09193810e-06
0.5550,1.40151485e-06,1.09229403e-06,1.09229406e-06
0.5560,1.40297068e-06,1.09265074e-06,1.09265077e-06
0.5570,1.40442825e-06,1.09300820e-06,1.09300823e-06
0.5580,1.40588755e-06,1.09336642e-06,1.09336645e-06
0.5590,1.40734857e-06,1.09372540e-06,1.09372543e-06
0.5600,1.40881130e-06,1.09408514e-06,1.09408517e-06
0.5610,1.41027573e-06,1.09444563e-06,1.09444566e-06
0.5620,1.41174186e-06,1.09480688e-06,1.09480691e-06
0.5630,1.41320967e-06,1.09516889e-06,1.09516892e-06
0.5640,1.41467915e-06,1.09553166e-06,1.09553169e-06
0.5650,1.41615029e-06,1.09589519e-06,1.09589522e-06
0.5660,1.41762310e-06,1.09625947e-06,1.09625950e-06
0.5670,1.41909754e-06,1.09662451e-06,1.09662454e-06
0.5680,1.42057363e-06,1.09699031e-06,1.09699034e-06
0.5690,1.42205134e-06,1.09735687e-06,1.09735690e-06
0.5700,1.42353067e-06,1.09772419e-06,1.09772422e-06
0.5710,1.42501160e-06,1.09809227e-06,1.09809230e-06
0.5720,1.42649414e-06,1.09846111e-06,1.09846114e-06
0.5730,1.42797826e-06,1.09883070e-06,1.09883073e-06
0.5740,1.42946396e-06,1.09920106e-06,1.09920109e-06
0.5750,1.43095124e-06,1.09957218e-06,1.09957221e-06
0.5760,1.43244007e-06,1.09994406e-06,1.09994409e-06
0.5770,1.43393046e-06,1.10031669e-06,1.10031672e-06
0.5780,1.43542239e-06,1.10069009e-06,1.10069012e-06
0.5790,1.43691586e-06,1.10106425e-06,1.10106428e-06
0.5800,1.43841084e-06,1.10143917e-06,1.10143920e-06
0.5810,1.43990734e-06,1.10181485e-06,1.10181488e-06
0.5820,1.44140535e-06,1.10219129e-06,1.10219132e-06
0.5830,1.44290485e-06,1.10256849e-06,1.10256853e-06
0.5840,1.44440584e-06,1.10294646e-06,1.10294649e-06
0.5850,1.44590831e-06,1.10332519e-06,1.10332522e-06
0.5860,1.44741225e-06,1.10370467e-06,1.10370471e-06
0.5870,1.44891764e-06,1.10408492e-06,1.10408496e-06
0.5880,1.45042448e-06,1.10446593e-06,1.10446597e-06
0.5890,1.45193277e-06,1.10484771e-06,1.10484774e-06
0.5900,1.45344248e-06,1.10523025e-06,1.10523028e-06
0.5910,1.45495362e-06,1.10561354e-06,1.10561358e-06
0.5920,1.45646617e-06,1.10599761e-06,1.10599764e-06
0.5930,1.45798012e-06,1.10638243e-06,1.10638246e-06
0.5940,1.45949547e-06,1.10676802e-06,1.10676805e-06
0.5950,1.46101220e-06,1.10715437e-06,1.10715440e-06
0.5960,1.46253031e-06,1.10754148e-06,1.10754151e-06
0.5970,1.46404978e-06,1.10792936e-06,1.10792939e-06
0.5980,1.46557062e-06,1.10831799e-06,1.10831803e-06
0.5990,1.46709280e-06,1.10870740e-06,1.10870743e-06
0.6000,1.46861632e-06,1.10909756e-06,1.10909760e-06
0.6010,1.47014117e-06,1.10948849e-06,1.10948853e-06
0.6020,1.47166734e-06,1.10988019e-06,1.10988022e-06
0.6030,1.47319483e-06,1.11027265e-06,1.11027268e-06
0.6040,1.47472361e-06,1.11066587e-06,1.11066590e-06
0.6050,1.47625370e-06,1.11105985e-06,1.11105989e-06
0.6060,1.47778506e-06,1.11145460e-06,1.11145464e-06
0.6070,1.47931771e-06,1.11185012e-06,1.11185015e-06
0.6080,1.48085162e-06,1.11224640e-06,1.11224643e-06
0.6090,1.48238679e-06,1.11264344e-06,1.11264348e-06
0.6100,1.48392320e-06,1.11304125e-06,1.11304128e-06
0.6110,1.48546086e-06,1.11343982e-06,1.11343986e-06
0.6120,1.48699975e-06,1.11383916e-06,1.11383919e-06
0.6130,1.48853987e-06,1.11423926e-06,1.11423930e-06
0.6140,1.49008119e-06,1.11464013e-06,1.11464016e-06
0.6150,1.49162372e-06,1.11504176e-06,1.11504179e-06
0.6160,1.49316745e-06,1.11544416e-06,1.11544419e-06
0.6170,1.49471237e-06,1.11584732e-06,1.11584735e-06
0.6180,1.49625846e-06,1.11625124e-06,1.11625128e-06
0.6190,1.49780572e-06,1.11665594e-06,1.11665597e-06
0.6200,1.49935415e-06,1.11706139e-06,1.11706143e-06
0.6210,1.50090372e-06,1.11746762e-06,1.11746765e-06
0.6220,1.50245444e-06,1.11787461e-06,1.11787464e-06
0.6230,1.50400630e-06,1.11828236e-06,1.11828239e-06
0.6240,1.50555928e-06,1.11869088e-06,1.11869091e-06
0.6250,1.50711338e-06,1.11910016e-06,1.11910020e-06
0.6260,1.50866858e-06,1.11951021e-06,1.11951025e-06
0.6270,1.51022489e-06,1.11992103e-06,1.11992107e-06
0.6280,1.51178229e-06,1.12033261e-06,1.12033265e-06
0.6290,1.51334077e-06,1.12074496e-06,1.12074500e-06
0.6300,1.51490033e-06,1.12115807e-06,1.12115811e-06
0.6310,1.51646095e-06,1.12157195e-06,1.12157199e-06
0.6320,1.51802263e-06,1.12198660e-06,1.12198663e-06
0.6330,1.51958536e-06,1.12240201e-06,1.12240204e-06
0.6340,1.52114914e-06,1.12281818e-06,1.12281822e-06
0.6350,1.52271394e-06,1.12323513e-06,1.12323516e-06
0.6360,1.52427977e-06,1.12365284e-06,1.12365287e-06
0.6370,1.52584661e-06,1.12407131e-06,1.12407135e-06
0.6380,1.52741446e-06,1.12449055e-06,1.12449059e-06
0.6390,1.52898331e-06,1.12491056e-06,1.12491059e-06
0.6400,1.53055315e-06,1.12533133e-06,1.12533137e-06
0.6410,1.53212397e-06,1.12575287e-06,1.12575290e-06
0.6420,1.53369577e-06,1.12617517e-06,1.12617521e-06
0.6430,1.53526853e-06,1.12659824e-06,1.12659828e-06
0.6440,1.53684225e-06,1.12702208e-06,1.12702211e-06
0.6450,1.53841692e-06,1.12744668e-06,1.12744672e-06
0.6460,1.53999253e-06,1.12787205e-06,1.12787208e-06
0.6470,1.54156907e-06,1.12829818e-06,1.12829822e-06
0.6480,1.54314654e-06,1.12872508e-06,1.12872512e-06
0.6490,1.54472493e-06,1.12915275e-06,1.12915278e-06
0.6500,1.54630422e-06,1.12958118e-06,1.12958121e-06
0.6510,1.54788442e-06,1.13001037e-06,1.13001041e-06
0.6520,1.54946551e-06,1.13044034e-06,1.13044038e-06
0.6530,1.55104748e-06,1.13087107e-06,1.13087110e-06
0.6540,1.55263033e-06,1.13130256e-06,1.13130260e-06
0.6550,1.55421405e-06,1.13173482e-06,1.13173486e-06
0.6560,1.55579863e-06,1.13216785e-06,1.13216789e-06
0.6570,1.55738407e-06,1.13260164e-06,1.13260168e-06
0.6580,1.55897035e-06,1.13303620e-06,1.13303623e-06
0.6590,1.56055747e-06,1.13347152e-06,1.13347156e-06
0.6600,1.56214542e-06,1.13390761e-06,1.13390765e-06
0.6610,1.56373419e-06,1.13434446e-06,1.13434450e-06
0.6620,1.56532377e-06,1.13478208e-06,1.13478212e-06
0.6630,1.56691416e-06,1.13522046e-06,1.13522050e-06
0.6640,1.56850535e-06,1.13565961e-06,1.13565965e-06
0.6650,1.57009734e-06,1.13609953e-06,1.13609957e-06
0.6660,1.57169010e-06,1.13654021e-06,1.13654025e-06
0.6670,1.57328364e-06,1.13698165e-06,1.13698169e-06
0.6680,1.57487795e-06,1.13742386e-06,1.13742390e-06
0.6690,1.57647303e-06,1.13786684e-06,1.13786688e-06
0.6700,1.57806885e-06,1.13831058e-06,1.13831062e-06
0.6710,1.57966542e-06,1.13875508e-06,1.13875512e-06
0.6720,1.58126273e-06,1.13920035e-06,1.13920039e-06
0.6730,1.58286078e-06,1.13964639e-06,1.13964643e-06
0.6740,1.58445954e-06,1.14009318e-06,1.14009322e-06
0.6750,1.58605902e-06,1.14054075e-06,1.14054079e-06
0.6760,1.58765921e-06,1.14098907e-06,1.14098911e-06
0.6770,1.58926011e-06,1.14143817e-06,1.14143821e-06
0.6780,1.59086169e-06,1.14188802e-06,1.14188806e-06
0.6790,1.59246397e-06,1.14233864e-06,1.14233868e-06
0.6800,1.59406692e-06,1.14279002e-06,1.14279006e-06
0.6810,1.59567055e-06,1.14324217e-06,1.14324221e-06
0.6820,1.59727484e-06,1.14369508e-06,1.14369512e-06
0.6830,1.59887979e-06,1.14414875e-06,1.14414879e-06
0.6840,1.60048539e-06,1.14460319e-06,1.14460323e-06
0.6850,1.60209164e-06,1.14505839e-06,1.14505843e-06
0.6860,1.60369852e-06,1.14551435e-06,1.14551440e-06
0.6870,1.60530604e-06,1.14597108e-06,1.14597112e-06
0.6880,1.60691417e-06,1.14642857e-06,1.14642861e-06
0.6890,1.60852292e-06,1.14688682e-06,1.14688686e-06
0.6900,1.61013228e-06,1.14734584e-06,1.14734588e-06
0.6910,1.61174225e-06,1.14780561e-06,1.14780566e-06
0.6920,1.61335281e-06,1.14826615e-06,1.14826620e-06
0.6930,1.61496395e-06,1.14872746e-06,1.14872750e-06
0.6940,1.61657568e-06,1.14918952e-06,1.14918956e-06
0.6950,1.61818798e-06,1.14965234e-06,1.14965239e-06
0.6960,1.61980085e-06,1.15011593e-06,1.15011597e-06
0.6970,1.62141428e-06,1.15058028e-06,1.15058032e-06
0.6980,1.62302827e-06,1.15104539e-06,1.15104543e-06
0.6990,1.62464280e-06,1.15151126e-06,1.15151130e-06
0.7000,1.62625787e-06,1.15197789e-06,1.15197793e-06
0.7010,1.62787348e-06,1.15244528e-06,1.15244533e-06
0.7020,1.62948961e-06,1.15291344e-06,1.15291348e-06
0.7030,1.63110627e-06,1.15338235e-06,1.15338239e-06
0.7040,1.63272344e-06,1.15385203e-06,1.15385207e-06
0.7050,1.63434111e-06,1.15432246e-06,1.15432250e-06
0.7060,1.63595929e-06,1.15479365e-06,1.15479370e-06
0.7070,1.63757796e-06,1.15526561e-06,1.15526565e-06
0.7080,1.63919712e-06,1.15573832e-06,1.15573836e-06
0.7090,1.64081676e-06,1.15621179e-06,1.15621184e-06
0.7100,1.64243688e-06,1.15668602e-06,1.15668607e-06
0.7110,1.64405746e-06,1.15716101e-06,1.15716106e-06
0.7120,1.64567851e-06,1.15763676e-06,1.15763681e-06
0.7130,1.64730001e-06,1.15811327e-06,1.15811331e-06
0.7140,1.64892197e-06,1.15859054e-06,1.15859058e-06
0.7150,1.65054436e-06,1.15906856e-06,1.15906860e-06
0.7160,1.65216719e-06,1.15954734e-06,1.15954739e-06
0.7170,1.65379046e-06,1.16002688e-06,1.16002692e-06
0.7180,1.65541415e-06,1.16050717e-06,1.16050722e-06
0.7190,1.65703825e-06,1.16098823e-06,1.16098827e-06
0.7200,1.65866277e-06,1.16147004e-06,1.16147008e-06
0.7210,1.66028769e-06,1.16195260e-06,1.16195265e-06
0.7220,1.66191302e-06,1.16243593e-06,1.16243597e-06
0.7230,1.66353873e-06,1.16292001e-06,1.16292005e-06
0.7240,1.66516484e-06,1.16340484e-06,1.16340489e-06
0.7250,1.66679132e-06,1.16389043e-06,1.16389048e-06
0.7260,1.66841818e-06,1.16437678e-06,1.16437682e-06
0.7270,1.67004541e-06,1.16486388e-06,1.16486392e-06
0.7280,1.67167300e-06,1.16535173e-06,1.16535178e-06
0.7290,1.67330095e-06,1.16584034e-06,1.16584039e-06
0.7300,1.67492926e-06,1.16632971e-06,1.16632975e-06
0.7310,1.67655790e-06,1.16681983e-06,1.16681987e-06
0.7320,1.67818689e-06,1.16731070e-06,1.16731075e-06
0.7330,1.67981621e-06,1.16780232e-06,1.16780237e-06
0.7340,1.68144586e-06,1.16829470e-06,1.16829475e-06
0.7350,1.68307582e-06,1.16878783e-06,1.16878788e-06
0.7360,1.68470611e-06,1.16928172e-06,1.16928177e-06
0.7370,1.68633670e-06,1.16977635e-06,1.16977640e-06
0.7380,1.68796760e-06,1.17027174e-06,1.17027179e-06
0.7390,1.68959880e-06,1.17076788e-06,1.17076793e-06
0.7400,1.69123029e-06,1.17126477e-06,1.17126482e-06
0.7410,1.69286207e-06,1.17176241e-06,1.17176246e-06
0.7420,1.69449413e-06,1.17226081e-06,1.17226086e-06
0.7430,1.69612647e-06,1.17275995e-06,1.17276000e-06
0.7440,1.69775907e-06,1.17325984e-06,1.17325990e-06
0.7450,1.69939194e-06,1.17376049e-06,1.17376054e-06
0.7460,1.70102507e-06,1.17426188e-06,1.17426193e-06
0.7470,1.70265845e-06,1.17476402e-06,1.17476407e-06
0.7480,1.70429208e-06,1.17526691e-06,1.17526696e-06
0.7490,1.70592595e-06,1.17577055e-06,1.17577060e-06
0.7500,1.70756006e-06,1.17627494e-06,1.17627499e-06
0.7510,1.70919440e-06,1.17678008e-06,1.17678013e-06
0.7520,1.71082896e-06,1.17728596e-06,1.17728601e-06
0.7530,1.71246375e-06,1.17779259e-06,1.17779264e-06
0.7540,1.71409875e-06,1.17829996e-06,1.17830002e-06
0.7550,1.71573396e-06,1.17880809e-06,1.17880814e-06
0.7560,1.71736937e-06,1.17931696e-06,1.17931701e-06
0.7570,1.71900498e-06,1.17982657e-06,1.17982662e-06
0.7580,1.72064079e-06,1.18033693e-06,1.18033698e-06
0.7590,1.72227678e-06,1.18084803e-06,1.18084809e-06
0.7600,1.72391295e-06,1.18135988e-06,1.18135994e-06
0.7610,1.72554930e-06,1.18187248e-06,1.18187253e-06
0.7620,1.72718582e-06,1.18238581e-06,1.18238587e-06
0.7630,1.72882251e-06,1.18289990e-06,1.18289995e-06
0.7640,1.73045936e-06,1.18341472e-06,1.18341477e-06
0.7650,1.73209637e-06,1.18393029e-06,1.18393034e-06
0.7660,1.73373352e-06,1.18444659e-06,1.18444665e-06
0.7670,1.73537082e-06,1.18496364e-06,1.18496370e-06
0.7680,1.73700827e-06,1.18548144e-06,1.18548149e-06
0.7690,1.73864584e-06,1.18599997e-06,1.18600002e-06
0.7700,1.74028355e-06,1.18651924e-06,1.18651930e-06
0.7710,1.74192138e-06,1.18703926e-06,1.18703931e-06
0.7720,1.74355933e-06,1.18756001e-06,1.18756007e-06
0.7730,1.74519739e-06,1.18808150e-06,1.18808156e-06
0.7740,1.74683556e-06,1.18860374e-06,1.18860379e-06
0.7750,1.74847384e-06,1.18912671e-06,1.18912676e-06
0.7760,1.75011222e-06,1.18965042e-06,1.18965047e-06
0.7770,1.75175069e-06,1.19017486e-06,1.19017492e-06
0.7780,1.75338925e-06,1.19070005e-06,1.19070010e-06
0.7790,1.75502789e-06,1.19122597e-06,1.19122602e-06
0.7800,1.75666661e-06,1.19175262e-06,1.19175268e-06
0.7810,1.75830540e-06,1.19228002e-06,1.19228007e-06
0.7820,1.75994427e-06,1.19280814e-06,1.19280820e-06
0.7830,1.76158319e-06,1.19333701e-06,1.19333706e-06
0.7840,1.76322218e-06,1.19386661e-06,1.19386666e-06
0.7850,1.76486122e-06,1.19439694e-06,1.19439699e-06
0.7860,1.76650031e-06,1.19492800e-06,1.19492806e-06
0.7870,1.76813944e-06,1.19545980e-06,1.19545986e-06
0.7880,1.76977861e-06,1.19599234e-06,1.19599239e-06
0.7890,1.77141782e-06,1.19652560e-06,1.19652566e-06
0.7900,1.77305705e-06,1.19705960e-06,1.19705965e-06
0.7910,1.77469631e-06,1.19759432e-06,1.19759438e-06
0.7920,1.77633559e-06,1.19812978e-06,1.19812984e-06
0.7930,1.77797488e-06,1.19866597e-06,1.19866603e-06
0.7940,1.77961418e-06,1.19920289e-06,1.19920295e-06
0.7950,1.78125349e-06,1.19974054e-06,1.19974059e-06
0.7960,1.78289279e-06,1.20027891e-06,1.20027897e-06
0.7970,1.78453209e-06,1.20081802e-06,1.20081808e-06
0.7980,1.78617138e-06,1.20135785e-06,1.20135791e-06
0.7990,1.78781066e-06,1.20189841e-06,1.20189847e-06
0.8000,1.78944992e-06,1.20243970e-06,1.20243976e-06
0.8010,1.79108915e-06,1.20298171e-06,1.20298177e-06
0.8020,1.79272835e-06,1.20352445e-06,1.20352451e-06
0.8030,1.79436752e-06,1.20406792e-06,1.20406798e-06
0.8040,1.79600666e-06,1.20461211e-06,1.20461216e-06
0.8050,1.79764574e-06,1.20515702e-06,1.20515708e-06
0.8060,1.79928479e-06,1.20570266e-06,1.20570272e-06
0.8070,1.80092377e-06,1.20624902e-06,1.20624908e-06
0.8080,1.80256270e-06,1.20679610e-06,1.20679616e-06
0.8090,1.80420157e-06,1.20734391e-06,1.20734397e-06
0.8100,1.80584037e-06,1.20789243e-06,1.20789249e-06
0.8110,1.80747910e-06,1.20844168e-06,1.20844174e-06
0.8120,1.80911776e-06,1.20899165e-06,1.20899171e-06
0.8130,1.81075633e-06,1.20954234e-06,1.20954240e-06
0.8140,1.81239481e-06,1.21009375e-06,1.21009381e-06
0.8150,1.81403321e-06,1.21064587e-06,1.21064594e-06
0.8160,1.81567151e-06,1.21119872e-06,1.21119878e-06
0.8170,1.81730971e-06,1.21175228e-06,1.21175234e-06
0.8180,1.81894781e-06,1.21230656e-06,1.21230662e-06
0.8190,1.82058580e-06,1.21286156e-06,1.21286162e-06
0.8200,1.82222367e-06,1.21341727e-06,1.21341733e-06
0.8210,1.82386143e-06,1.21397370e-06,1.21397376e-06
0.8220,1.82549906e-06,1.21453084e-06,1.21453091e-06
0.8230,1.82713657e-06,1.21508870e-06,1.21508876e-06
0.8240,1.82877394e-06,1.21564727e-06,1.21564733e-06
0.8250,1.83041117e-06,1.21620655e-06,1.21620662e-06
0.8260,1.83204827e-06,1.21676655e-06,1.21676661e-06
0.8270,1.83368522e-06,1.21732726e-06,1.21732732e-06
0.8280,1.83532202e-06,1.21788868e-06,1.21788874e-06
0.8290,1.83695866e-06,1.21845081e-06,1.21845087e-06
0.8300,1.83859514e-06,1.21901365e-06,1.21901371e-06
0.8310,1.84023146e-06,1.21957720e-06,1.21957726e-06
0.8320,1.84186761e-06,1.22014146e-06,1.22014152e-06
0.8330,1.84350358e-06,1.22070642e-06,1.22070649e-06
0.8340,1.84513938e-06,1.22127210e-06,1.22127216e-06
0.8350,1.84677500e-06,1.22183848e-06,1.22183854e-06
0.8360,1.84841042e-06,1.22240557e-06,1.22240563e-06
0.8370,1.85004566e-06,1.22297336e-06,1.22297342e-06
0.8380,1.85168070e-06,1.22354186e-06,1.22354192e-06
0.8390,1.85331553e-06,1.22411106e-06,1.22411112e-06
0.8400,1.85495017e-06,1.22468096e-06,1.22468103e-06
0.8410,1.85658459e-06,1.22525157e-06,1.22525164e-06
0.8420,1.85821879e-06,1.22582289e-06,1.22582295e-06
0.8430,1.85985278e-06,1.22639490e-06,1.22639497e-06
0.8440,1.86148654e-06,1.22696761e-06,1.22696768e-06
0.8450,1.86312008e-06,1.22754103e-06,1.22754110e-06
0.8460,1.86475338e-06,1.22811514e-06,1.22811521e-06
0.8470,1.86638644e-06,1.22868996e-06,1.22869003e-06
